Lab,Compound,Exp,Conc.,Rep,Viability,IL-18,Fold,Dunnett,Reason for,,,,,,
(no.),(no.),,(µg/ml),,(rel %),(pg/µg),increase,(s/ns),repeating,,,,,,
,,,,,,,,,,,,,,,
3,74,1,1.25,1,99.715,9.668,0.692,ns,"Pos control does not meet acceptance criteria (P>0,05)","the chemical as obtained from TNO did not become a clear and transparant solution after thawing from the fridge, it stayed a white suspension; this should have happened according to TNO (M. Wijngaard)",,,,,
3,74,1,1.25,2,100.095,16.559,1.185,,,,,,,,
3,74,1,1.25,3,101.237,15.103,1.080,,,,,,,,
3,74,1,1.25,4,100.476,16.147,1.155,,,,,,,,
3,74,1,2.5,1,95.147,15.315,1.096,,,,,,,,
3,74,1,2.5,2,90.200,12.747,0.912,,,,,,,,
3,74,1,2.5,3,89.819,5.400,0.386,,,,,,,,
3,74,1,2.5,4,95.147,5.471,0.391,,,,,,,,
3,74,1,5,1,94.006,5.470,0.391,,,,,,,,
3,74,1,5,2,89.819,8.679,0.621,,,,,,,,
3,74,1,5,3,90.961,11.910,0.852,,,,,,,,
3,74,1,5,4,104.662,9.215,0.659,,,,,,,,
3,74,1,10,1,90.200,12.161,0.870,,,,,,,,
3,74,1,10,2,86.775,8.232,0.589,,,,,,,,
3,74,1,10,3,89.439,5.178,0.370,,,,,,,,
3,74,1,10,4,93.245,7.938,0.568,,,,,,,,
3,74,2,1.25,1,105.128,12.163,1.522,s,,"the chemical as obtained from TNO did not become a clear and transparant solution after thawing from the fridge,it stayed a white suspension; this should have happened according to TNO (M. Wijngaard)",,,,,
3,74,2,1.25,2,105.128,9.063,1.134,,,,,,,,
3,74,2,1.25,3,107.692,7.550,0.945,,,,,,,,
3,74,2,1.25,4,114.872,13.679,1.711,,,,,,,,
3,74,2,2.5,1,101.538,30.400,3.804,,,,,,,,
3,74,2,2.5,2,99.487,20.668,2.586,,,,,,,,
3,74,2,2.5,3,99.487,15.934,1.994,,,,,,,,
3,74,2,2.5,4,105.641,4.494,0.562,,,,,,,,
3,74,2,5,1,99.487,25.900,3.241,,,,,,,,
3,74,2,5,2,100.513,23.856,2.985,,,,,,,,
3,74,2,5,3,93.846,22.693,2.839,,,,,,,,
3,74,2,5,4,103.590,18.780,2.350,,,,,,,,
3,74,2,10,1,99.487,17.644,2.208,,,,,,,,
3,74,2,10,2,98.462,15.993,2.001,,,,,,,,
3,74,2,10,3,95.897,14.396,1.801,,,,,,,,
3,74,2,10,4,100.000,13.000,1.627,,,,,,,,
3,74,3,1.25,1,90.126,15.104,2.030,ns,,"the chemical as obtained from TNO did not become a clear and transparant solution after thawing from the fridge,it stayed a white suspension; this should have happened according to TNO (M. Wijngaard)",,,,,
3,74,3,1.25,2,90.844,10.634,1.429,,,,,,,,
3,74,3,1.25,3,96.230,10.060,1.352,,,,,,,,
3,74,3,1.25,4,100.539,14.108,1.896,,,,,,,,
3,74,3,2.5,1,92.639,16.710,2.246,,,,,,,,
3,74,3,2.5,2,91.562,15.246,2.049,,,,,,,,
3,74,3,2.5,3,96.230,11.291,1.518,,,,,,,,
3,74,3,2.5,4,99.820,4.729,0.636,,,,,,,,
3,74,3,5,1,90.126,9.715,1.306,,,,,,,,
3,74,3,5,2,86.894,17.920,2.409,,,,,,,,
3,74,3,5,3,87.971,20.108,2.703,,,,,,,,
3,74,3,5,4,92.280,13.838,1.860,,,,,,,,
3,74,3,10,1,89.767,15.734,2.115,,,,,,,,
3,74,3,10,2,87.253,15.184,2.041,,,,,,,,
3,74,3,10,3,89.767,17.847,2.399,,,,,,,,
3,74,3,10,4,99.102,9.137,1.228,,,,,,,,
3,74,1_R,1.25,1,97.080,0.527,1.056,ns,,"the chemical as obtained from TNO did not become a clear and transparant solution after thawing from the fridge, it stayed a white suspension; this should have happened according to TNO (M. Wijngaard)",,,,,
3,74,1_R,1.25,2,106.934,0.507,1.017,,,,,,,,
3,74,1_R,1.25,3,100.000,0.536,1.073,,,,,,,,
3,74,1_R,1.25,4,91.241,0.373,0.747,,,,,,,,
3,74,1_R,2.5,1,88.321,0.394,0.790,,,,,,,,
3,74,1_R,2.5,2,94.161,0.428,0.858,,,,,,,,
3,74,1_R,2.5,3,95.620,0.564,1.131,,,,,,,,
3,74,1_R,2.5,4,91.241,0.533,1.068,,,,,,,,
3,74,1_R,5,1,91.971,0.518,1.038,,,,,,,,
3,74,1_R,5,2,94.891,0.485,0.972,,,,,,,,
3,74,1_R,5,3,95.985,0.498,0.997,,,,,,,,
3,74,1_R,5,4,92.336,0.501,1.004,,,,,,,,
3,74,1_R,10,1,90.876,0.402,0.806,,,,,,,,
3,74,1_R,10,2,94.891,0.358,0.716,,,,,,,,
3,74,1_R,10,3,95.985,0.421,0.844,,,,,,,,
3,74,1_R,10,4,92.336,0.428,0.858,,,,,,,,
3,75,1,7.5,1,96.699,10.433,1.561,ns,"Pos control does not meet acceptance criteria (P>0,05)",,,,,,
3,75,1,7.5,2,96.699,8.419,1.259,,,,,,,,
3,75,1,7.5,3,99.806,8.031,1.201,,,,,,,,
3,75,1,7.5,4,95.534,9.925,1.485,,,,,,,,
3,75,1,15,1,98.641,5.563,0.832,,,,,,,,
3,75,1,15,2,98.641,7.935,1.187,,,,,,,,
3,75,1,15,3,99.417,3.886,0.581,,,,,,,,
3,75,1,15,4,97.476,6.669,0.998,,,,,,,,
3,75,1,30,1,90.097,2.729,0.408,,,,,,,,
3,75,1,30,2,92.039,6.427,0.962,,,,,,,,
3,75,1,30,3,92.427,8.992,1.345,,,,,,,,
3,75,1,30,4,92.039,3.076,0.460,,,,,,,,
3,75,1,60,1,93.981,2.598,0.389,,,,,,,,
3,75,1,60,2,90.097,5.314,0.795,,,,,,,,
3,75,1,60,3,91.262,2.662,0.398,,,,,,,,
3,75,1,60,4,88.155,2.903,0.434,,,,,,,,
3,75,2,7.5,1,103.965,5.282,1.101,ns,"Pos control does not meet acceptance criteria (fold increase <1,3, P>0,05)",,,,,,
3,75,2,7.5,2,102.203,3.250,0.678,,,,,,,,
3,75,2,7.5,3,102.790,6.883,1.435,,,,,,,,
3,75,2,7.5,4,94.567,3.709,0.773,,,,,,,,
3,75,2,15,1,100.441,2.415,0.504,,,,,,,,
3,75,2,15,2,103.965,2.504,0.522,,,,,,,,
3,75,2,15,3,103.377,2.383,0.497,,,,,,,,
3,75,2,15,4,101.615,2.741,0.571,,,,,,,,
3,75,2,30,1,103.965,2.947,0.614,,,,,,,,
3,75,2,30,2,99.266,3.091,0.644,,,,,,,,
3,75,2,30,3,99.853,2.519,0.525,,,,,,,,
3,75,2,30,4,97.504,2.433,0.507,,,,,,,,
3,75,2,60,1,101.615,3.591,0.749,,,,,,,,
3,75,2,60,2,96.916,2.768,0.577,,,,,,,,
3,75,2,60,3,97.504,6.172,1.287,,,,,,,,
3,75,2,60,4,95.154,4.541,0.947,,,,,,,,
3,75,3,7.5,1,91.154,5.878,1.126,s,,,,,,,
3,75,3,7.5,2,86.154,5.403,1.035,,,,,,,,
3,75,3,7.5,3,82.692,5.236,1.003,,,,,,,,
3,75,3,7.5,4,83.846,5.230,1.002,,,,,,,,
3,75,3,15,1,85.769,5.574,1.068,,,,,,,,
3,75,3,15,2,84.231,4.251,0.814,,,,,,,,
3,75,3,15,3,82.692,4.763,0.913,,,,,,,,
3,75,3,15,4,84.615,5.684,1.089,,,,,,,,
3,75,3,30,1,80.000,3.615,0.693,,,,,,,,
3,75,3,30,2,96.923,3.313,0.635,,,,,,,,
3,75,3,30,3,90.769,3.161,0.606,,,,,,,,
3,75,3,30,4,86.538,4.542,0.870,,,,,,,,
3,75,3,60,1,77.692,5.634,1.080,,,conc. toxic (CV < 80%),,,,,
3,75,3,60,2,80.385,6.496,1.245,,,,,,,,
3,75,3,60,3,76.154,7.106,1.361,,,,,,,,
3,75,3,60,4,79.231,6.732,1.290,,,,,,,,
3,75,1_R,7.5,1,99.620,2.234,0.884,ns,,,,,,,
3,75,1_R,7.5,2,95.437,2.123,0.840,,,,,,,,
3,75,1_R,7.5,3,88.213,2.475,0.979,,,,,,,,
3,75,1_R,7.5,4,96.578,2.298,0.909,,,,,,,,
3,75,1_R,15,1,95.437,2.427,0.960,,,,,,,,
3,75,1_R,15,2,92.395,2.608,1.032,,,,,,,,
3,75,1_R,15,3,90.875,2.615,1.034,,,,,,,,
3,75,1_R,15,4,99.620,2.372,0.938,,,,,,,,
3,75,1_R,30,1,87.072,2.477,0.980,,,,,,,,
3,75,1_R,30,2,84.791,2.423,0.958,,,,,,,,
3,75,1_R,30,3,84.791,2.991,1.183,,,,,,,,
3,75,1_R,30,4,96.958,2.866,1.133,,,,,,,,
3,75,1_R,60,1,81.749,3.139,1.241,,,conc. toxic (CV < 80%),,,,,
3,75,1_R,60,2,74.525,3.060,1.210,,,,,,,,
3,75,1_R,60,3,72.243,3.356,1.328,,,,,,,,
3,75,1_R,60,4,83.270,3.365,1.331,,,,,,,,
3,75,2_R,7.5,1,96.372,0.621,1.031,s,,,,,,,
3,75,2_R,7.5,2,95.256,0.630,1.044,,,,,,,,
3,75,2_R,7.5,3,93.767,0.616,1.021,,,,,,,,
3,75,2_R,7.5,4,95.628,0.539,0.893,,,,,,,,
3,75,2_R,15,1,94.512,0.622,1.032,,,,,,,,
3,75,2_R,15,2,94.512,0.614,1.018,,,,,,,,
3,75,2_R,15,3,93.395,0.672,1.115,,,,,,,,
3,75,2_R,15,4,98.233,0.600,0.995,,,,,,,,
3,75,2_R,30,1,95.256,0.650,1.078,,,,,,,,
3,75,2_R,30,2,94.140,0.605,1.003,,,,,,,,
3,75,2_R,30,3,94.140,0.653,1.082,,,,,,,,
3,75,2_R,30,4,97.116,0.538,0.893,,,,,,,,
3,75,2_R,60,1,87.070,0.585,0.970,,,,,,,,
3,75,2_R,60,2,84.093,0.600,0.995,,,,,,,,
3,75,2_R,60,3,85.209,0.641,1.062,,,,,,,,
3,75,2_R,60,4,88.558,0.620,1.029,,,,,,,,
3,76,1,12.5,1,99.740,5.900,0.793,ns,,,,,,,
3,76,1,12.5,2,95.584,8.749,1.176,,,,,,,,
3,76,1,12.5,3,96.623,8.691,1.168,,,,,,,,
3,76,1,12.5,4,99.221,8.995,1.209,,,,,,,,
3,76,1,25,1,93.506,6.920,0.930,,,,,,,,
3,76,1,25,2,91.429,9.102,1.223,,,,,,,,
3,76,1,25,3,94.026,8.830,1.187,,,,,,,,
3,76,1,25,4,97.143,11.114,1.494,,,,,,,,
3,76,1,50,1,93.506,8.946,1.203,,,,,,,,
3,76,1,50,2,90.390,8.320,1.118,,,,,,,,
3,76,1,50,3,101.818,8.910,1.198,,,,,,,,
3,76,1,50,4,101.818,6.679,0.898,,,,,,,,
3,76,1,100,1,86.234,7.974,1.072,,,,,,,,
3,76,1,100,2,81.039,5.056,0.680,,,,,,,,
3,76,1,100,3,92.987,7.233,0.972,,,,,,,,
3,76,1,100,4,89.351,7.907,1.063,,,,,,,,
3,76,2,12.5,1,95.238,9.648,0.957,ns,,,,,,,
3,76,2,12.5,2,98.268,9.160,0.909,,,,,,,,
3,76,2,12.5,3,98.701,9.668,0.959,,,,,,,,
3,76,2,12.5,4,103.030,10.410,1.033,,,,,,,,
3,76,2,25,1,96.104,9.729,0.965,,,,,,,,
3,76,2,25,2,98.268,8.960,0.889,,,,,,,,
3,76,2,25,3,100.000,11.350,1.126,,,,,,,,
3,76,2,25,4,108.225,9.136,0.906,,,,,,,,
3,76,2,50,1,90.043,9.923,0.984,,,,,,,,
3,76,2,50,2,90.476,8.636,0.857,,,,,,,,
3,76,2,50,3,94.372,11.475,1.138,,,,,,,,
3,76,2,50,4,95.238,10.609,1.052,,,,,,,,
3,76,2,100,1,77.056,9.828,0.975,,,,,,,,
3,76,2,100,2,81.818,8.276,0.821,,,,,,,,
3,76,2,100,3,84.848,9.435,0.936,,,,,,,,
3,76,2,100,4,83.550,13.998,1.389,,,,,,,,
3,76,3,12.5,1,101.837,9.268,0.876,ns,,,,,,,
3,76,3,12.5,2,99.738,10.705,1.012,,,,,,,,
3,76,3,12.5,3,97.638,9.582,0.906,,,,,,,,
3,76,3,12.5,4,101.837,10.099,0.955,,,,,,,,
3,76,3,25,1,104.987,13.494,1.276,,,,,,,,
3,76,3,25,2,102.887,14.086,1.332,,,,,,,,
3,76,3,25,3,100.787,9.453,0.894,,,,,,,,
3,76,3,25,4,107.612,14.093,1.332,,,,,,,,
3,76,3,50,1,100.262,8.250,0.780,,,,,,,,
3,76,3,50,2,97.113,12.278,1.161,,,,,,,,
3,76,3,50,3,95.013,11.609,1.097,,,,,,,,
3,76,3,50,4,103.937,19.479,1.841,,,,,,,,
3,76,3,100,1,96.063,13.682,1.293,,,,,,,,
3,76,3,100,2,89.764,11.183,1.057,,,,,,,,
3,76,3,100,3,90.289,10.747,1.016,,,,,,,,
3,76,3,100,4,96.063,11.688,1.105,,,,,,,,
3,77,1,25,1,107.692,137.871,1.228,s,,,,,,,
3,77,1,25,2,94.118,129.766,1.156,,,,,,,,
3,77,1,25,3,93.665,131.228,1.169,,,,,,,,
3,77,1,25,4,102.262,120.974,1.078,,,,,,,,
3,77,1,50,1,106.335,130.889,1.166,,,,,,,,
3,77,1,50,2,95.928,129.038,1.149,,,,,,,,
3,77,1,50,3,94.570,131.012,1.167,,,,,,,,
3,77,1,50,4,101.810,143.292,1.276,,,,,,,,
3,77,1,100,1,106.787,119.379,1.063,,,,,,,,
3,77,1,100,2,95.023,83.674,0.745,,,,,,,,
3,77,1,100,3,80.090,112.327,1.001,,,,,,,,
3,77,1,100,4,100.452,119.310,1.063,,,,,,,,
3,77,1,200,1,103.167,107.850,0.961,,,,,,,,
3,77,1,200,2,93.213,121.292,1.080,,,,,,,,
3,77,1,200,3,84.163,121.220,1.080,,,,,,,,
3,77,1,200,4,96.380,85.651,0.763,,,,,,,,
3,77,2,25,1,117.906,123.239,1.080,ns,,,,,,,
3,77,2,25,2,112.948,120.367,1.055,,,,,,,,
3,77,2,25,3,84.298,108.735,0.953,,,,,,,,
3,77,2,25,4,76.033,131.154,1.149,,,,,,,,
3,77,2,50,1,119.559,123.047,1.078,,,,,,,,
3,77,2,50,2,116.804,121.009,1.061,,,,,,,,
3,77,2,50,3,100.275,128.126,1.123,,,,,,,,
3,77,2,50,4,90.358,109.606,0.961,,,,,,,,
3,77,2,100,1,119.008,106.850,0.936,,,,,,,,
3,77,2,100,2,116.253,100.039,0.877,,,,,,,,
3,77,2,100,3,110.744,89.580,0.785,,,,,,,,
3,77,2,100,4,104.132,100.523,0.881,,,,,,,,
3,77,2,200,1,109.642,105.142,0.922,,,,,,,,
3,77,2,200,2,110.193,76.122,0.667,,,,,,,,
3,77,2,200,3,111.846,125.411,1.099,,,,,,,,
3,77,2,200,4,99.174,142.007,1.245,,,,,,,,
3,77,3,25,1,97.665,125.781,0.977,ns,,,,,,,
3,77,3,25,2,94.268,147.303,1.145,,,,,,,,
3,77,3,25,3,91.295,127.457,0.990,,,,,,,,
3,77,3,25,4,91.720,117.314,0.912,,,,,,,,
3,77,3,50,1,94.692,117.666,0.914,,,,,,,,
3,77,3,50,2,88.747,131.753,1.024,,,,,,,,
3,77,3,50,3,85.775,104.656,0.813,,,,,,,,
3,77,3,50,4,87.049,109.204,0.849,,,,,,,,
3,77,3,100,1,96.391,111.966,0.870,,,,,,,,
3,77,3,100,2,91.295,132.717,1.031,,,,,,,,
3,77,3,100,3,88.747,132.185,1.027,,,,,,,,
3,77,3,100,4,90.446,117.933,0.916,,,,,,,,
3,77,3,200,1,87.898,105.276,0.818,,,,,,,,
3,77,3,200,2,85.775,100.397,0.780,,,,,,,,
3,77,3,200,3,84.501,107.252,0.833,,,,,,,,
3,77,3,200,4,87.898,122.618,0.953,,,,,,,,
3,78,1,10,1,103.082,38.353,1.272,ns,,,,,,,
3,78,1,10,2,105.822,20.311,0.673,,,,,,,,
3,78,1,10,3,102.397,38.992,1.293,,,,,,,,
3,78,1,10,4,98.630,24.115,0.800,,,,,,,,
3,78,1,20,1,105.479,20.152,0.668,,,,,,,,
3,78,1,20,2,102.397,21.167,0.702,,,,,,,,
3,78,1,20,3,103.082,19.137,0.635,,,,,,,,
3,78,1,20,4,84.247,29.509,0.978,,,,,,,,
3,78,1,40,1,102.397,21.056,0.698,,,,,,,,
3,78,1,40,2,96.918,33.280,1.103,,,,,,,,
3,78,1,40,3,96.233,18.021,0.598,,,,,,,,
3,78,1,40,4,70.548,28.600,0.948,,,,,,,,
3,78,1,80,1,103.767,32.630,1.082,,,,,,,,
3,78,1,80,2,99.315,36.586,1.213,,,,,,,,
3,78,1,80,3,85.959,22.653,0.751,,,,,,,,
3,78,1,80,4,73.288,29.479,0.977,,,,,,,,
3,78,2,10,1,106.960,38.009,1.153,ns,,,,,,,
3,78,2,10,2,101.465,30.239,0.918,,,,,,,,
3,78,2,10,3,98.168,25.670,0.779,,,,,,,,
3,78,2,10,4,104.029,32.404,0.983,,,,,,,,
3,78,2,20,1,104.762,25.984,0.788,,,,,,,,
3,78,2,20,2,101.832,29.093,0.883,,,,,,,,
3,78,2,20,3,100.366,33.888,1.028,,,,,,,,
3,78,2,20,4,113.553,24.962,0.757,,,,,,,,
3,78,2,40,1,104.029,24.769,0.752,,,,,,,,
3,78,2,40,2,94.139,28.632,0.869,,,,,,,,
3,78,2,40,3,92.308,31.464,0.955,,,,,,,,
3,78,2,40,4,99.634,28.878,0.876,,,,,,,,
3,78,2,80,1,87.546,28.509,0.865,,,,,,,,
3,78,2,80,2,82.784,28.971,0.879,,,,,,,,
3,78,2,80,3,79.853,27.780,0.843,,,,,,,,
3,78,2,80,4,84.615,28.580,0.867,,,,,,,,
3,78,3,10,1,116.391,26.495,0.979,ns,,,,,,,
3,78,3,10,2,116.391,28.361,1.048,,,,,,,,
3,78,3,10,3,114.867,28.129,1.040,,,,,,,,
3,78,3,10,4,112.834,31.118,1.150,,,,,,,,
3,78,3,20,1,118.424,25.780,0.953,,,,,,,,
3,78,3,20,2,116.900,30.084,1.112,,,,,,,,
3,78,3,20,3,114.358,41.804,1.545,,,,,,,,
3,78,3,20,4,110.292,31.274,1.156,,,,,,,,
3,78,3,40,1,122.490,31.606,1.168,,,,,,,,
3,78,3,40,2,114.867,30.334,1.121,,,,,,,,
3,78,3,40,3,119.441,32.347,1.196,,,,,,,,
3,78,3,40,4,112.834,27.437,1.014,,,,,,,,
3,78,3,80,1,101.144,34.736,1.284,,,,,,,,
3,78,3,80,2,94.536,30.597,1.131,,,,,,,,
3,78,3,80,3,95.044,32.261,1.192,,,,,,,,
3,78,3,80,4,96.061,33.005,1.220,,,,,,,,
3,79,1,5,1,103.860,26.707,0.766,ns,,,,,,,
3,79,1,5,2,101.754,23.448,0.672,,,,,,,,
3,79,1,5,3,98.246,31.971,0.917,,,,,,,,
3,79,1,5,4,102.105,31.989,0.917,,,,,,,,
3,79,1,10,1,100.000,30.146,0.864,,,,,,,,
3,79,1,10,2,98.947,23.515,0.674,,,,,,,,
3,79,1,10,3,96.491,39.724,1.139,,,,,,,,
3,79,1,10,4,98.947,25.741,0.738,,,,,,,,
3,79,1,20,1,103.860,18.552,0.532,,,,,,,,
3,79,1,20,2,99.298,32.933,0.944,,,,,,,,
3,79,1,20,3,96.842,28.740,0.824,,,,,,,,
3,79,1,20,4,100.702,32.645,0.936,,,,,,,,
3,79,1,40,1,88.070,25.523,0.732,,,,,,,,
3,79,1,40,2,85.614,33.561,0.962,,,,,,,,
3,79,1,40,3,83.509,31.184,0.894,,,,,,,,
3,79,1,40,4,89.123,30.926,0.887,,,,,,,,
3,79,2,5,1,93.015,24.267,0.980,ns,,,,,,,
3,79,2,5,2,92.308,28.643,1.157,,,,,,,,
3,79,2,5,3,91.600,26.816,1.083,,,,,,,,
3,79,2,5,4,94.783,31.233,1.262,,,,,,,,
3,79,2,10,1,105.393,24.627,0.995,,,,,,,,
3,79,2,10,2,99.027,22.960,0.928,,,,,,,,
3,79,2,10,3,98.320,20.769,0.839,,,,,,,,
3,79,2,10,4,101.503,24.307,0.982,,,,,,,,
3,79,2,20,1,97.613,27.195,1.099,,,,,,,,
3,79,2,20,2,101.149,23.619,0.954,,,,,,,,
3,79,2,20,3,100.088,27.591,1.115,,,,,,,,
3,79,2,20,4,103.979,26.152,1.056,,,,,,,,
3,79,2,40,1,90.539,22.938,0.927,,,,,,,,
3,79,2,40,2,88.771,27.238,1.100,,,,,,,,
3,79,2,40,3,88.771,29.221,1.180,,,,,,,,
3,79,2,40,4,89.832,27.142,1.096,,,,,,,,
3,79,3,5,1,104.707,22.706,1.092,s,,,,,,,
3,79,3,5,2,103.789,18.328,0.882,,,,,,,,
3,79,3,5,3,104.707,23.183,1.115,,,,,,,,
3,79,3,5,4,102.870,22.055,1.061,,,,,,,,
3,79,3,10,1,99.656,27.888,1.342,,,,,,,,
3,79,3,10,2,102.411,35.986,1.731,,,,,,,,
3,79,3,10,3,98.278,27.788,1.337,,,,,,,,
3,79,3,10,4,96.900,28.191,1.356,,,,,,,,
3,79,3,20,1,101.493,28.159,1.355,,,,,,,,
3,79,3,20,2,98.278,25.767,1.240,,,,,,,,
3,79,3,20,3,97.359,24.834,1.195,,,,,,,,
3,79,3,20,4,97.819,23.054,1.109,,,,,,,,
3,79,3,40,1,73.479,25.390,1.222,,,conc. toxic (CV < 80%),,,,,
3,79,3,40,2,79.449,22.987,1.106,,,,,,,,
3,79,3,40,3,78.990,25.334,1.219,,,,,,,,
3,79,3,40,4,77.612,27.451,1.321,,,,,,,,
3,80,1,125,1,114.079,200.091,1.440,s,,,,,,,
3,80,1,125,2,113.117,185.502,1.335,,,,,,,,
3,80,1,125,3,113.117,195.662,1.408,,,,,,,,
3,80,1,125,4,114.561,156.993,1.130,,,,,,,,
3,80,1,250,1,111.673,173.984,1.252,,,,,,,,
3,80,1,250,2,113.598,164.637,1.185,,,,,,,,
3,80,1,250,3,114.079,150.160,1.080,,,,,,,,
3,80,1,250,4,115.042,187.956,1.352,,,,,,,,
3,80,1,500,1,110.229,178.373,1.283,,,,,,,,
3,80,1,500,2,108.303,165.555,1.191,,,,,,,,
3,80,1,500,3,107.822,160.299,1.153,,,,,,,,
3,80,1,500,4,114.561,139.257,1.002,,,,,,,,
3,80,1,1000,1,113.598,142.779,1.027,,,,,,,,
3,80,1,1000,2,110.710,146.201,1.052,,,,,,,,
3,80,1,1000,3,94.344,178.815,1.287,,,,,,,,
3,80,1,1000,4,113.598,141.235,1.016,,,,,,,,
3,80,2,125,1,102.258,165.152,1.191,ns,,,,,,,
3,80,2,125,2,98.645,150.432,1.084,,,,,,,,
3,80,2,125,3,97.922,140.816,1.015,,,,,,,,
3,80,2,125,4,95.393,147.044,1.060,,,,,,,,
3,80,2,250,1,95.754,91.905,0.663,,,,,,,,
3,80,2,250,2,94.670,118.343,0.853,,,,,,,,
3,80,2,250,3,93.948,136.574,0.985,,,,,,,,
3,80,2,250,4,92.864,156.454,1.128,,,,,,,,
3,80,2,500,1,97.922,146.400,1.055,,,,,,,,
3,80,2,500,2,94.670,155.810,1.123,,,,,,,,
3,80,2,500,3,93.225,130.766,0.943,,,,,,,,
3,80,2,500,4,93.948,165.945,1.196,,,,,,,,
3,80,2,1000,1,100.452,142.661,1.028,,,,,,,,
3,80,2,1000,2,97.561,139.835,1.008,,,,,,,,
3,80,2,1000,3,96.116,150.700,1.086,,,,,,,,
3,80,2,1000,4,96.116,183.516,1.323,,,,,,,,
3,80,3,125,1,82.434,142.592,0.823,ns,,,,,,,
3,80,3,125,2,81.256,157.705,0.910,,,,,,,,
3,80,3,125,3,87.537,162.481,0.938,,,,,,,,
3,80,3,125,4,96.958,171.788,0.991,,,,,,,,
3,80,3,250,1,86.752,153.279,0.885,,,,,,,,
3,80,3,250,2,86.359,153.767,0.887,,,,,,,,
3,80,3,250,3,87.929,165.852,0.957,,,,,,,,
3,80,3,250,4,96.565,152.947,0.883,,,,,,,,
3,80,3,500,1,89.107,172.292,0.994,,,,,,,,
3,80,3,500,2,88.322,153.967,0.889,,,,,,,,
3,80,3,500,3,91.462,199.275,1.150,,,,,,,,
3,80,3,500,4,94.995,209.450,1.209,,,,,,,,
3,80,3,1000,1,97.350,164.976,0.952,,,,,,,,
3,80,3,1000,2,92.247,185.651,1.072,,,,,,,,
3,80,3,1000,3,89.500,160.762,0.928,,,,,,,,
3,80,3,1000,4,86.752,171.611,0.990,,,,,,,,
3,81,1,6.25,1,96.130,4.207,1.004,ns,,,,,,,
3,81,1,6.25,2,92.872,5.729,1.367,,,,,,,,
3,81,1,6.25,3,93.279,3.753,0.896,,,,,,,,
3,81,1,6.25,4,84.318,5.039,1.203,,,,,,,,
3,81,1,12.5,1,116.497,2.462,0.587,,,,,,,,
3,81,1,12.5,2,98.574,3.218,0.768,,,,,,,,
3,81,1,12.5,3,90.428,4.140,0.988,,,,,,,,
3,81,1,12.5,4,87.576,5.215,1.245,,,,,,,,
3,81,1,25,1,89.206,2.585,0.617,,,conc. toxic (CV < 80%),,,,,
3,81,1,25,2,80.244,3.199,0.764,,,,,,,,
3,81,1,25,3,77.393,2.574,0.614,,,,,,,,
3,81,1,25,4,70.876,2.696,0.643,,,,,,,,
3,81,1,50,1,81.059,2.700,0.644,,,conc. toxic (CV < 80%),,,,,
3,81,1,50,2,75.764,1.929,0.460,,,,,,,,
3,81,1,50,3,70.061,1.957,0.467,,,,,,,,
3,81,1,50,4,68.432,2.247,0.536,,,,,,,,
3,81,2,6.25,1,93.506,2.901,0.723,ns,"Pos control does not meet acceptance criteria (P>0,05)",,,,,,
3,81,2,6.25,2,91.198,2.376,0.592,,,,,,,,
3,81,2,6.25,3,91.775,2.444,0.609,,,,,,,,
3,81,2,6.25,4,88.889,2.724,0.679,,,,,,,,
3,81,2,12.5,1,87.734,2.594,0.646,,,,,,,,
3,81,2,12.5,2,87.734,3.062,0.763,,,,,,,,
3,81,2,12.5,3,91.198,4.010,0.999,,,,,,,,
3,81,2,12.5,4,88.889,2.582,0.644,,,,,,,,
3,81,2,25,1,86.003,3.374,0.841,,,,,,,,
3,81,2,25,2,84.848,3.317,0.827,,,,,,,,
3,81,2,25,3,87.734,2.656,0.662,,,,,,,,
3,81,2,25,4,87.157,3.376,0.841,,,,,,,,
3,81,2,50,1,83.117,4.427,1.103,,,,,,,,
3,81,2,50,2,76.768,3.028,0.755,,,,,,,,
3,81,2,50,3,79.076,3.565,0.888,,,,,,,,
3,81,2,50,4,84.848,3.852,0.960,,,,,,,,
3,81,3,6.25,1,91.732,2.467,0.925,ns,,,,,,,
3,81,3,6.25,2,88.583,3.062,1.147,,,,,,,,
3,81,3,6.25,3,86.220,2.733,1.024,,,,,,,,
3,81,3,6.25,4,89.370,3.080,1.155,,,,,,,,
3,81,3,12.5,1,96.457,1.620,0.607,,,,,,,,
3,81,3,12.5,2,87.402,4.247,1.592,,,,,,,,
3,81,3,12.5,3,83.465,3.447,1.292,,,,,,,,
3,81,3,12.5,4,83.071,4.578,1.716,,,,,,,,
3,81,3,25,1,81.102,3.910,1.466,,,conc. toxic (CV < 80%),,,,,
3,81,3,25,2,75.984,3.659,1.371,,,,,,,,
3,81,3,25,3,75.197,3.619,1.356,,,,,,,,
3,81,3,25,4,77.559,1.030,0.386,,,,,,,,
3,81,3,50,1,77.165,3.222,1.208,,,conc. toxic (CV < 80%),,,,,
3,81,3,50,2,72.441,3.473,1.302,,,,,,,,
3,81,3,50,3,69.685,1.408,0.528,,,,,,,,
3,81,3,50,4,72.047,3.122,1.170,,,,,,,,
3,81,2_R,6.25,1,103.922,0.623,1.047,ns,,,,,,,
3,81,2_R,6.25,2,95.686,0.676,1.137,,,,,,,,
3,81,2_R,6.25,3,92.157,0.610,1.025,,,,,,,,
3,81,2_R,6.25,4,91.765,0.570,0.959,,,,,,,,
