Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
ENSMUSG00000002233,Rhoc,0,0,0,0,0,0,0,0
ENSMUSG00000002240,Prr27,0,0,0,0,0,0,0,0
ENSMUSG00000002249,Tead3,0,0,0,0,0,0,0,0
ENSMUSG00000002250,Ppard,0,0,1,1,0,0,0,0
ENSMUSG00000002257,Def6,35,18,44,44,53,46,19,17
ENSMUSG00000002265,Peg3,0,0,0,0,0,0,0,0
ENSMUSG00000002266,Zim1,0,0,0,0,0,0,0,0
ENSMUSG00000002274,Metrn,22,26,14,12,16,14,20,15
ENSMUSG00000002279,Lmf1,27,43,22,35,37,41,57,67
ENSMUSG00000002280,Narfl,55,46,30,59,39,39,75,62
ENSMUSG00000002289,Angptl4,23,19,25,35,42,37,54,64
ENSMUSG00000002297,Dbf4,59,58,65,69,63,71,57,35
ENSMUSG00000002307,Daxx,32,18,37,41,25,45,14,23
ENSMUSG00000002308,Cd320,34,31,56,35,23,40,55,71
ENSMUSG00000002319,Ipo4,107,100,75,72,119,109,22,35
ENSMUSG00000002320,Tm9sf1,45,46,51,33,43,55,16,15
ENSMUSG00000002324,Rec8,0,0,0,0,0,0,0,0
ENSMUSG00000002325,Irf9,0,0,0,0,33,36,11,10
ENSMUSG00000002326,Gmpr2,68,60,57,51,65,62,61,61
ENSMUSG00000002329,Mdp1,25,18,35,27,20,22,28,20
ENSMUSG00000002332,Dhrs1,19,19,19,18,14,8,36,34
ENSMUSG00000002341,Ncan,0,0,0,0,0,0,0,0
ENSMUSG00000002342,Tmem161a,47,37,41,34,57,58,31,39
ENSMUSG00000002343,Armc6,12,3,10,9,6,11,8,3
ENSMUSG00000002345,Borcs8,20,14,10,13,22,15,29,19
ENSMUSG00000002346,Slc25a42,0,0,4,8,2,2,3,1
ENSMUSG00000002365,Snx9,3,2,0,1,10,7,8,5
ENSMUSG00000002372,Ranbp3,172,185,118,142,102,110,162,134
ENSMUSG00000002379,Ndufa11,154,163,158,156,119,120,162,162
ENSMUSG00000002384,Bmp8b,39,52,45,55,49,55,50,69
ENSMUSG00000002393,Nr2f6,2,3,0,2,6,5,3,0
ENSMUSG00000002395,Use1,60,43,43,47,47,36,71,82
ENSMUSG00000002396,Ocel1,2,2,2,5,2,9,5,5
ENSMUSG00000002409,Dyrk1b,0,0,0,0,0,0,0,0
ENSMUSG00000002413,Braf,19,18,24,29,44,36,5,9
ENSMUSG00000002416,Ndufb2,70,73,66,74,66,62,72,74
ENSMUSG00000002428,Hltf,25,25,31,20,13,11,4,4
ENSMUSG00000002455,Prpf6,68,52,63,65,71,64,9,11
ENSMUSG00000002458,Rgs19,109,96,84,53,112,82,161,174
ENSMUSG00000002459,Rgs20,0,0,0,0,0,0,0,0
ENSMUSG00000002475,Abhd3,0,0,0,0,0,0,0,0
ENSMUSG00000002477,Snrpd1,129,120,128,137,108,100,220,220
ENSMUSG00000002486,Tchp,1,0,0,0,3,3,8,2
ENSMUSG00000002489,Tiam1,8,7,5,7,9,10,7,11
ENSMUSG00000002496,Tsc2,24,24,25,25,35,48,20,14
ENSMUSG00000002500,Rpl3l,0,0,0,0,0,0,0,0
ENSMUSG00000002504,Slc9a3r2,0,0,0,0,0,0,0,0
ENSMUSG00000002524,Puf60,293,349,286,267,312,356,437,371
ENSMUSG00000002546,Golga2,28,28,17,12,16,21,11,7
ENSMUSG00000002550,Uck1,35,30,57,50,61,54,61,62
ENSMUSG00000002565,Scin,0,0,0,0,0,0,0,0
ENSMUSG00000002578,Ikzf4,0,0,0,0,0,0,1,0
ENSMUSG00000002580,Mien1,78,94,97,90,63,49,146,124
ENSMUSG00000002588,Pon1,0,0,0,0,0,0,0,0
ENSMUSG00000002602,Axl,0,0,0,0,0,0,0,0
ENSMUSG00000002603,Tgfb1,0,3,3,3,0,2,2,1
ENSMUSG00000002608,Ccdc97,1,4,5,7,3,0,4,8
ENSMUSG00000002617,Zfp40,11,10,0,1,20,15,3,0
ENSMUSG00000002625,Akap8l,21,24,6,19,33,30,47,54
ENSMUSG00000002633,Shh,0,0,0,0,0,0,0,0
ENSMUSG00000002635,Pdcd2l,59,74,58,75,62,66,73,82
ENSMUSG00000002658,Gtf2f1,79,85,95,122,56,66,75,101
ENSMUSG00000002660,Clpp,95,77,84,88,82,88,128,141
ENSMUSG00000002661,Alkbh7,20,11,9,19,7,14,22,18
ENSMUSG00000002664,Pspn,0,0,0,0,0,0,0,0
ENSMUSG00000002668,Dennd1c,5,10,1,12,25,14,3,3
ENSMUSG00000002679,Med6,52,50,78,75,70,68,83,77
ENSMUSG00000002688,Prkd1,0,0,0,0,0,0,0,0
ENSMUSG00000002699,Lcp2,74,78,83,73,93,99,30,24
ENSMUSG00000002718,Cse1l,464,467,447,462,396,421,8,10
ENSMUSG00000002728,Naa20,241,243,226,251,151,173,241,242
ENSMUSG00000002731,Prkra,7,4,0,0,4,5,1,0
ENSMUSG00000002732,Fkbp7,1,3,1,0,0,3,2,5
ENSMUSG00000002733,Plekha3,7,2,8,4,2,6,5,4
ENSMUSG00000002741,Ykt6,87,75,58,52,49,71,54,50
ENSMUSG00000002748,Baz1b,71,84,68,59,99,74,81,64
ENSMUSG00000002763,Pex6,3,4,4,8,17,14,3,2
ENSMUSG00000002767,Mrpl2,78,91,86,73,95,87,181,179
ENSMUSG00000002768,Mea1,37,22,43,39,29,40,63,50
ENSMUSG00000002769,Gnmt,0,0,0,0,0,0,0,0
ENSMUSG00000002771,Grin2d,0,0,0,0,0,0,0,0
ENSMUSG00000002778,Kdelr1,18,21,14,19,20,23,35,33
ENSMUSG00000002781,Tmem143,14,10,1,3,4,1,8,5
ENSMUSG00000002791,Pdxk-ps,0,0,0,0,3,0,0,0
ENSMUSG00000002797,Ggct,4,4,9,10,12,12,14,18
ENSMUSG00000002799,Jag2,0,0,0,0,0,0,0,0
ENSMUSG00000002803,Btbd6,16,15,2,1,12,8,2,2
ENSMUSG00000002804,Nudt14,18,19,16,22,8,14,21,25
ENSMUSG00000002808,Epdr1,0,0,0,0,0,0,0,0
ENSMUSG00000002812,Flii,132,136,96,91,87,101,46,39
ENSMUSG00000002814,Top3a,22,13,25,21,24,37,1,0
ENSMUSG00000002820,Atg4d,43,43,88,88,59,46,39,32
ENSMUSG00000002825,Qtrt1,85,76,75,86,68,91,128,113
ENSMUSG00000002831,Plin4,0,0,0,0,2,1,0,0
ENSMUSG00000002833,Hdgfrp2,48,27,39,67,31,40,28,35
ENSMUSG00000002835,Chaf1a,113,86,79,63,92,111,48,43
ENSMUSG00000002844,Adprh,17,24,36,27,31,27,37,47
ENSMUSG00000002845,Tmem39a,23,20,49,32,50,40,20,26
ENSMUSG00000002846,Timmdc1,11,8,30,26,6,21,20,20
ENSMUSG00000002847,Pla1a,1,1,2,1,1,0,3,4
ENSMUSG00000002870,Mcm2,680,734,643,562,619,596,99,88
ENSMUSG00000002871,Tpra1,22,24,15,13,37,35,34,43
ENSMUSG00000002881,Nab1,20,13,19,17,14,12,20,21
ENSMUSG00000002885,Adgre5,20,21,26,24,23,27,4,6
ENSMUSG00000002897,Il17ra,60,55,65,66,93,106,22,22
ENSMUSG00000002900,Lamb1,53,42,44,30,35,43,50,31
ENSMUSG00000002908,Kcnn1,0,0,0,0,0,0,0,0
ENSMUSG00000002910,Arrdc2,1,5,21,18,4,2,5,9
ENSMUSG00000002930,Ppp1r17,0,0,0,0,0,0,0,0
ENSMUSG00000002944,Cd36,0,0,0,0,0,0,0,0
ENSMUSG00000002948,Map2k7,10,8,8,7,13,17,12,4
ENSMUSG00000002949,Timm44,123,131,101,106,116,102,141,141
ENSMUSG00000002957,Ap2a2,85,74,48,36,65,69,32,40
ENSMUSG00000002963,Pnkp,61,51,53,58,76,62,66,50
ENSMUSG00000002968,Med25,19,9,4,8,11,11,10,7
ENSMUSG00000002980,Bcam,0,0,0,0,0,0,0,0
ENSMUSG00000002981,Clptm1,173,181,168,148,171,162,111,100
ENSMUSG00000002983,Relb,1,3,3,8,19,14,23,16
ENSMUSG00000002984,Tomm40,266,234,230,192,250,254,436,361
ENSMUSG00000002985,Apoe,6,6,8,2,10,8,5,3
ENSMUSG00000002992,Apoc2,0,0,0,0,0,0,0,0
ENSMUSG00000002996,Hbp1,29,32,26,40,26,28,0,1
ENSMUSG00000002997,Prkar2b,10,7,3,0,8,7,8,6
ENSMUSG00000003031,Cdkn1b,26,17,23,16,27,24,31,24
ENSMUSG00000003032,Klf4,0,0,0,0,0,0,0,0
ENSMUSG00000003033,Ap1m1,101,129,155,134,134,145,223,202
ENSMUSG00000003037,Rab8a,143,151,155,170,185,170,280,304
ENSMUSG00000003038,Hmgn2,582,561,590,586,538,511,938,796
ENSMUSG00000003039,Fam32a,130,118,153,139,152,128,180,201
ENSMUSG00000003051,Elf3,0,0,0,0,0,0,0,0
ENSMUSG00000003053,Cyp2c29,0,0,0,0,0,0,0,0
ENSMUSG00000003062,Stard3nl,170,145,106,132,165,170,221,200
ENSMUSG00000003068,Stk11,71,76,34,46,57,53,43,42
ENSMUSG00000003070,Efna2,0,0,0,0,0,0,0,0
ENSMUSG00000003072,Atp5d,176,186,106,96,172,150,247,282
ENSMUSG00000003099,Ppp5c,107,91,61,95,91,89,47,48
ENSMUSG00000003119,Cdk12,20,25,10,12,15,11,8,8
ENSMUSG00000003123,Lipe,11,7,0,1,8,17,1,1
ENSMUSG00000003131,Pafah1b2,97,119,105,120,127,103,80,76
ENSMUSG00000003134,Tbc1d8,1,1,1,0,2,0,2,1
ENSMUSG00000003135,Cnot11,3,7,5,7,7,13,8,10
ENSMUSG00000003153,Slc2a3,209,196,188,184,228,200,92,102
ENSMUSG00000003154,Foxj2,6,5,13,3,8,5,2,5
ENSMUSG00000003161,Sri,306,317,293,309,378,319,627,622
ENSMUSG00000003166,Dgcr2,34,31,68,52,39,35,21,14
ENSMUSG00000003184,Irf3,110,92,94,88,78,90,140,129
ENSMUSG00000003190,Bcl2l12,17,27,21,21,25,18,32,29
ENSMUSG00000003198,Zfp959,6,9,5,7,6,7,4,3
ENSMUSG00000003199,Mpnd,28,32,18,15,29,22,31,51
ENSMUSG00000003200,Sh3gl1,96,106,114,91,95,81,106,120
ENSMUSG00000003206,Ebi3,1,0,0,0,0,0,0,0
ENSMUSG00000003208,Ccdc94,15,11,4,7,6,17,19,23
ENSMUSG00000003226,Ranbp2,43,40,27,22,18,30,9,9
ENSMUSG00000003227,Edar,0,0,0,0,0,0,0,0
ENSMUSG00000003228,Grk5,0,0,0,0,0,0,2,0
ENSMUSG00000003233,Dvl3,3,3,1,4,1,3,8,4
ENSMUSG00000003234,Abcf3,76,69,73,77,50,60,55,47
ENSMUSG00000003235,Eif2b5,91,81,107,92,86,71,72,54
ENSMUSG00000003269,Cyth2,84,89,82,70,68,55,68,82
ENSMUSG00000003271,Sult2b1,0,0,0,0,0,0,1,0
ENSMUSG00000003273,Car11,0,0,0,0,0,0,0,0
ENSMUSG00000003279,Dlgap1,23,9,12,11,28,27,16,11
ENSMUSG00000003282,Plag1,2,3,1,0,5,10,3,5
ENSMUSG00000003283,Hck,0,0,0,0,0,0,0,0
ENSMUSG00000003299,Mrpl4,140,135,94,116,97,80,204,177
ENSMUSG00000003308,Keap1,69,61,60,48,49,27,52,53
ENSMUSG00000003309,Ap1m2,0,0,0,0,0,0,0,0
ENSMUSG00000003316,Glg1,63,68,92,90,111,121,38,31
ENSMUSG00000003341,Atp8b3,0,0,0,0,0,0,0,0
ENSMUSG00000003344,Btbd2,33,25,9,18,12,14,12,17
ENSMUSG00000003345,Csnk1g2,12,16,15,20,32,32,30,24
ENSMUSG00000003346,Abhd17a,3,4,2,0,15,8,8,10
ENSMUSG00000003348,Mob3a,31,52,30,38,79,54,43,34
ENSMUSG00000003352,Cacnb3,0,0,0,0,0,0,0,0
ENSMUSG00000003354,Ccdc65,0,0,0,0,0,0,0,0
ENSMUSG00000003355,Fkbp11,0,0,0,0,0,0,0,0
ENSMUSG00000003360,Ddx23,7,14,24,25,8,3,7,11
ENSMUSG00000003363,Pld3,33,33,14,24,24,24,48,48
ENSMUSG00000003378,Grik5,0,0,0,0,0,0,0,0
ENSMUSG00000003379,Cd79a,0,0,0,0,0,0,0,0
ENSMUSG00000003380,Rabac1,64,60,58,52,66,55,119,123
ENSMUSG00000003382,Etv3,9,7,18,12,20,26,44,41
ENSMUSG00000003402,Prkcsh,79,76,62,69,65,48,110,98
ENSMUSG00000003410,Elavl3,0,0,0,0,0,0,0,0
ENSMUSG00000003411,Rab3b,0,0,0,0,0,0,0,0
ENSMUSG00000003418,St8sia6,0,0,0,0,0,0,0,0
ENSMUSG00000003420,Fcgrt,0,0,0,0,0,0,0,0
ENSMUSG00000003421,Nosip,124,93,93,101,123,115,143,164
ENSMUSG00000003423,Pih1d1,85,74,71,67,75,82,107,115
ENSMUSG00000003429,Rps11,517,491,453,489,475,478,744,716
ENSMUSG00000003435,Supt5,95,89,82,60,61,64,8,10
ENSMUSG00000003436,Dll3,0,0,0,0,0,0,0,0
ENSMUSG00000003437,Paf1,46,54,43,46,57,62,56,58
ENSMUSG00000003438,Timm50,145,162,171,168,188,172,240,246
ENSMUSG00000003444,Med29,10,13,12,13,8,7,5,3
ENSMUSG00000003452,Bicd1,0,0,1,0,0,0,0,0
ENSMUSG00000003458,Ncstn,120,113,115,126,152,98,5,19
ENSMUSG00000003464,Pex19,100,81,100,119,126,127,69,66
ENSMUSG00000003469,Phyhip,0,0,0,0,0,0,0,0
ENSMUSG00000003476,Crhr2,0,0,0,0,0,0,0,0
ENSMUSG00000003477,Inmt,0,0,0,0,0,0,0,0
ENSMUSG00000003484,Cyp4f18,0,0,0,0,1,1,0,0
ENSMUSG00000003500,Impdh1,50,44,43,49,54,56,25,29
ENSMUSG00000003505,Psg18,0,0,0,0,1,0,0,0
ENSMUSG00000003518,Dusp3,74,59,78,80,66,58,116,117
ENSMUSG00000003526,Prodh,0,0,0,0,1,2,0,0
ENSMUSG00000003527,Dgcr14,48,52,29,35,22,21,35,26
ENSMUSG00000003528,Slc25a1,50,40,58,52,47,55,123,140
ENSMUSG00000003531,Dgcr6,76,54,35,34,43,38,67,57
ENSMUSG00000003534,Ddr1,1,9,0,0,4,4,10,6
ENSMUSG00000003541,Ier3,7,7,4,3,14,14,12,15
ENSMUSG00000003545,Fosb,0,0,0,0,0,0,0,0
ENSMUSG00000003546,Klc4,0,0,0,0,2,0,2,2
ENSMUSG00000003549,Ercc1,44,56,49,55,50,39,89,111
ENSMUSG00000003555,Cyp17a1,0,0,0,0,0,0,0,0
ENSMUSG00000003559,As3mt,0,0,0,0,0,0,0,0
ENSMUSG00000003573,Homer3,7,8,13,11,8,5,5,6
ENSMUSG00000003575,Crtc1,3,2,11,18,12,13,3,5
ENSMUSG00000003581,Rnf215,0,0,0,0,5,5,14,7
ENSMUSG00000003585,Sec14l2,7,10,0,0,0,0,0,0
ENSMUSG00000003604,Aven,0,7,1,0,4,5,5,3
ENSMUSG00000003617,Cp,0,0,1,0,1,2,0,0
ENSMUSG00000003623,Crot,61,54,88,71,96,83,8,6
ENSMUSG00000003644,Rps6ka1,8,11,24,24,17,18,13,8
ENSMUSG00000003657,Calb2,0,0,0,0,0,0,0,0
ENSMUSG00000003660,Snrnp200,113,142,82,78,70,119,52,51
ENSMUSG00000003662,Ciao1,66,70,54,60,38,53,119,139
ENSMUSG00000003665,Has1,0,0,0,0,0,0,0,0
ENSMUSG00000003680,Taf6l,72,56,70,89,84,70,89,100
ENSMUSG00000003721,Insig2,43,45,29,38,60,39,10,8
ENSMUSG00000003731,Kpna6,33,35,10,17,14,11,33,23
ENSMUSG00000003746,Man1a,18,23,16,34,30,19,5,12
ENSMUSG00000003752,Itpkc,1,4,0,0,0,0,0,1
ENSMUSG00000003762,Adck4,12,7,36,29,13,7,14,13
ENSMUSG00000003778,Brd8,208,189,161,151,184,223,85,73
ENSMUSG00000003779,Kif20a,241,247,199,224,186,189,22,17
ENSMUSG00000003808,Farsa,175,146,102,127,182,206,253,246
ENSMUSG00000003809,Gcdh,50,29,38,43,27,38,28,10
ENSMUSG00000003810,Mast2,28,21,35,35,22,31,6,7
ENSMUSG00000003812,Dnase2a,5,3,3,2,5,6,0,0
ENSMUSG00000003813,Rad23a,202,225,197,196,181,171,147,111
ENSMUSG00000003814,Calr,353,322,293,271,328,327,417,393
ENSMUSG00000003824,Syce2,0,1,0,0,0,0,0,0
ENSMUSG00000003847,Nfat5,9,2,1,4,1,2,6,6
ENSMUSG00000003848,Nob1,112,103,116,74,74,61,94,101
ENSMUSG00000003849,Nqo1,2,0,10,5,2,4,1,4
ENSMUSG00000003863,Ppfia3,0,0,0,0,0,0,5,7
ENSMUSG00000003865,Gys1,23,16,32,21,36,32,16,13
ENSMUSG00000003868,Ruvbl2,828,747,819,849,863,800,1267,1219
ENSMUSG00000003872,Lin7b,0,0,2,1,1,3,0,0
ENSMUSG00000003873,Bax,259,313,290,294,229,252,355,365
ENSMUSG00000003882,Il7r,49,40,18,31,60,48,41,24
ENSMUSG00000003923,Tfam,80,82,73,61,60,68,90,98
ENSMUSG00000003929,Zfp81,46,54,39,33,30,24,11,5
ENSMUSG00000003934,Efnb3,0,0,0,0,0,0,0,0
ENSMUSG00000003948,Mmd,34,29,30,19,34,30,15,13
ENSMUSG00000003949,Hlf,0,0,0,4,0,0,0,0
ENSMUSG00000003955,Fam162a,217,168,182,169,200,141,287,281
ENSMUSG00000003970,Rpl8,213,232,226,238,233,220,332,330
ENSMUSG00000003974,Grm3,0,0,0,0,0,0,0,0
ENSMUSG00000003992,Ssbp2,141,113,145,111,155,170,199,171
ENSMUSG00000004018,Fancl,30,30,34,19,22,21,63,56
ENSMUSG00000004031,Brinp2,0,0,4,5,2,8,0,0
ENSMUSG00000004032,Gstm5,0,0,0,0,0,0,0,0
ENSMUSG00000004035,Gstm7,0,0,0,0,0,0,0,0
ENSMUSG00000004038,Gstm3,0,0,0,0,0,0,0,0
ENSMUSG00000004040,Stat3,155,155,172,185,439,492,211,165
ENSMUSG00000004043,Stat5a,63,62,34,53,40,46,12,9
ENSMUSG00000004044,Ptrf,0,0,2,3,0,0,0,0
ENSMUSG00000004054,Map3k11,16,14,20,18,20,35,6,11
ENSMUSG00000004056,Akt2,28,33,50,42,50,50,15,6
ENSMUSG00000004069,Dnaja3,101,113,130,133,144,144,47,46
ENSMUSG00000004070,Hmox2,60,64,48,54,66,67,76,72
ENSMUSG00000004071,Cdip1,31,26,23,14,47,27,17,11
ENSMUSG00000004085,Zak,0,0,0,0,0,0,0,0
ENSMUSG00000004096,Cwc15,52,54,68,73,66,70,99,105
ENSMUSG00000004098,Col5a3,0,0,0,0,0,1,0,0
ENSMUSG00000004099,Dnmt1,214,222,204,208,199,168,95,69
ENSMUSG00000004100,Ppan,167,136,108,127,99,129,187,183
ENSMUSG00000004105,Angptl2,26,16,23,24,12,20,6,5
ENSMUSG00000004110,Cacna1e,0,0,0,0,0,0,0,0
ENSMUSG00000004113,Cacna1b,0,0,0,0,0,0,0,0
ENSMUSG00000004127,Trmt10a,53,44,43,36,50,36,17,13
ENSMUSG00000004151,Etv1,0,0,0,0,0,0,0,0
ENSMUSG00000004187,Kifc2,0,0,0,0,0,0,0,0
ENSMUSG00000004207,Psap,241,213,253,300,268,266,115,108
ENSMUSG00000004221,Ikbkg,128,139,94,75,128,115,55,61
ENSMUSG00000004231,Pax2,0,0,0,0,0,0,0,0
ENSMUSG00000004233,Wars2,13,13,2,4,25,21,1,3
ENSMUSG00000004263,Atn1,0,2,0,0,0,0,2,1
ENSMUSG00000004264,Phb2,552,460,514,527,466,449,836,822
ENSMUSG00000004266,Ptpn6,819,819,728,734,1008,1065,759,799
ENSMUSG00000004267,Eno2,0,0,0,0,0,0,0,0
ENSMUSG00000004268,Emg1,171,158,138,115,178,164,218,217
ENSMUSG00000004270,Lpcat3,331,314,363,306,372,383,470,493
ENSMUSG00000004285,Atp6v1f,85,105,104,97,99,110,206,189
ENSMUSG00000004296,Il12b,0,0,0,0,0,0,0,0
ENSMUSG00000004317,Clcn5,6,9,0,0,7,6,5,2
ENSMUSG00000004319,Clcn3,83,60,62,53,62,81,19,17
ENSMUSG00000004328,Hif3a,14,4,1,1,3,3,7,9
ENSMUSG00000004341,Gpx6,0,0,0,0,0,0,3,3
ENSMUSG00000004344,Gpx5,0,0,0,0,0,0,0,0
ENSMUSG00000004347,Pde1c,0,0,0,0,0,0,0,0
ENSMUSG00000004356,Utp20,49,42,41,43,28,21,6,5
ENSMUSG00000004359,Spic,0,0,0,0,0,0,0,0
ENSMUSG00000004360,9330159F19Rik,0,0,0,0,0,1,0,0
ENSMUSG00000004364,Cul3,32,23,42,41,21,25,6,7
ENSMUSG00000004366,Sst,0,0,0,0,0,0,0,0
ENSMUSG00000004371,Il11,0,0,0,0,2,1,0,0
ENSMUSG00000004383,Large,0,0,0,0,0,0,0,0
ENSMUSG00000004393,Ddx56,235,220,254,243,276,286,388,354
ENSMUSG00000004394,Tmed4,91,73,72,66,76,89,66,59
ENSMUSG00000004415,Col26a1,0,0,0,0,0,0,0,0
ENSMUSG00000004446,Bid,243,247,197,206,200,191,280,218
ENSMUSG00000004451,Ralb,118,106,125,122,76,69,74,79
ENSMUSG00000004455,Ppp1cc,15,11,11,6,14,19,11,18
ENSMUSG00000004460,Dnajb11,220,194,224,225,221,211,214,224
ENSMUSG00000004462,Tbccd1,19,19,3,6,7,3,1,4
ENSMUSG00000004473,Clec11a,3,3,0,0,0,2,1,0
ENSMUSG00000004500,Zfp324,23,28,0,0,11,5,0,0
ENSMUSG00000004508,Gab2,17,21,1,1,19,14,7,2
ENSMUSG00000004530,Coro1c,170,168,196,187,170,178,43,36
ENSMUSG00000004535,Tax1bp1,198,181,166,182,166,133,101,118
ENSMUSG00000004540,Psg17,0,0,0,0,0,0,0,0
ENSMUSG00000004542,Psg19,0,0,0,0,0,0,0,0
ENSMUSG00000004552,Ctse,0,0,0,0,0,0,0,0
ENSMUSG00000004558,Ndrg2,28,19,38,40,13,10,9,7
ENSMUSG00000004561,Mettl17,25,31,28,39,23,11,43,37
ENSMUSG00000004562,Arhgef40,0,0,0,0,0,0,0,0
ENSMUSG00000004565,Pnpla6,10,6,0,0,15,12,2,4
ENSMUSG00000004567,Mcoln1,25,12,34,42,32,25,28,29
ENSMUSG00000004568,Arhgef18,8,7,1,0,13,6,0,0
ENSMUSG00000004591,Pkn2,31,26,9,11,25,11,9,7
ENSMUSG00000004609,Cd33,0,0,0,0,0,0,0,0
ENSMUSG00000004610,Etfb,103,138,147,135,98,136,226,226
ENSMUSG00000004612,Nkg7,0,0,0,0,0,0,0,0
ENSMUSG00000004613,Lim2,0,0,0,0,0,0,0,0
ENSMUSG00000004626,Stxbp2,293,282,222,206,257,266,354,361
ENSMUSG00000004630,Pcp2,0,0,1,1,4,4,0,0
ENSMUSG00000004631,Sgce,0,0,0,0,0,0,0,0
ENSMUSG00000004633,Chn2,0,0,1,0,0,3,0,0
ENSMUSG00000004637,Wwox,17,13,16,17,34,32,41,21
ENSMUSG00000004642,Slbp,364,380,327,342,374,352,521,518
ENSMUSG00000004651,Tyr,0,0,0,0,0,0,0,0
ENSMUSG00000004654,Ghrhr,0,0,0,0,0,0,0,0
ENSMUSG00000004655,Aqp1,0,0,0,0,0,0,0,0
ENSMUSG00000004661,Arid3b,6,1,8,6,0,0,0,0
ENSMUSG00000004665,Cnn2,34,45,54,63,45,36,72,76
ENSMUSG00000004667,Polr2e,211,196,176,227,203,174,315,248
ENSMUSG00000004668,Abca13,0,0,0,0,0,0,0,0
ENSMUSG00000004677,Myo9b,30,17,21,22,39,34,11,8
ENSMUSG00000004698,Hdac9,0,6,5,4,1,6,0,0
ENSMUSG00000004707,Ly9,252,219,205,191,215,243,65,70
ENSMUSG00000004709,Cd244,0,0,0,0,2,3,0,0
ENSMUSG00000004730,Adgre1,0,0,0,0,0,0,0,0
ENSMUSG00000004748,Mtfp1,56,55,57,46,26,31,67,67
ENSMUSG00000004768,Rab23,16,8,10,9,14,12,2,1
ENSMUSG00000004771,Rab11a,195,203,129,113,154,157,161,178
ENSMUSG00000004788,Eif2b2,109,108,113,118,141,140,300,320
ENSMUSG00000004789,Dlst,64,76,128,110,110,101,26,40
ENSMUSG00000004791,Pgf,0,0,0,0,0,0,0,0
ENSMUSG00000004798,Ulk2,9,12,29,24,20,16,0,1
ENSMUSG00000004814,Ccl24,0,0,0,0,0,0,0,0
ENSMUSG00000004815,Dgkq,1,3,6,5,12,8,0,2
ENSMUSG00000004821,Tmed11,0,0,0,0,0,0,0,0
ENSMUSG00000004837,Grap,45,46,50,39,37,36,45,40
ENSMUSG00000004842,Pou1f1,0,0,0,0,0,0,0,0
ENSMUSG00000004843,Chmp2b,32,33,42,28,27,28,35,25
ENSMUSG00000004846,Plod3,16,19,21,11,26,19,23,15
ENSMUSG00000004849,Ap1s1,172,168,136,138,148,167,206,208
ENSMUSG00000004864,Mapk13,0,0,0,0,0,0,0,0
ENSMUSG00000004865,Srpk1,104,121,139,125,139,155,119,115
ENSMUSG00000004872,Pax3,0,0,0,0,0,0,0,0
ENSMUSG00000004880,Lbr,472,480,405,459,558,538,38,47
ENSMUSG00000004885,Crabp2,0,0,0,0,0,0,0,0
ENSMUSG00000004891,Nes,0,0,0,0,0,0,0,0
ENSMUSG00000004892,Bcan,0,0,0,0,0,0,0,0
ENSMUSG00000004894,Hapln2,0,0,0,0,0,0,0,0
ENSMUSG00000004895,Prcc,0,0,1,6,2,3,0,0
ENSMUSG00000004896,Rrnad1,33,24,10,9,29,21,36,24
ENSMUSG00000004897,Hdgf,148,141,97,105,122,118,179,171
ENSMUSG00000004902,Slc25a18,0,0,0,0,0,0,0,0
ENSMUSG00000004929,Thop1,53,55,96,92,54,53,45,51
ENSMUSG00000004931,Apba3,30,18,30,31,35,35,34,37
ENSMUSG00000004933,Matk,0,0,0,0,0,0,0,0
ENSMUSG00000004934,Pias4,21,30,36,29,26,19,47,46
ENSMUSG00000004936,Map2k1,137,126,162,132,190,195,36,42
ENSMUSG00000004937,Sgta,160,173,101,113,149,118,127,136
ENSMUSG00000004939,Nmrk2,0,0,1,0,0,0,0,0
ENSMUSG00000004945,Tmem242,55,62,60,62,38,45,95,104
ENSMUSG00000004947,Dtx2,16,23,11,10,20,12,13,13
ENSMUSG00000004948,Zp3,0,0,0,0,0,0,0,0
ENSMUSG00000004951,Hspb1,0,0,0,0,0,0,0,0
ENSMUSG00000004952,Rasa4,0,0,2,1,1,3,0,0
ENSMUSG00000004961,Syt5,0,0,0,0,0,0,0,0
ENSMUSG00000004980,Hnrnpa2b1,952,918,961,917,967,852,1526,1419
ENSMUSG00000004988,Fxyd4,1,1,0,0,1,2,2,3
ENSMUSG00000004994,Ccdc130,14,20,13,18,15,19,15,12
ENSMUSG00000004996,Mri1,69,73,61,70,88,70,146,143
ENSMUSG00000005034,Prkacb,73,71,65,62,70,73,7,13
ENSMUSG00000005043,Sgsh,18,8,3,1,3,9,5,5
ENSMUSG00000005045,Chd5,0,0,0,0,0,0,0,0
ENSMUSG00000005054,Cstb,125,113,101,119,103,106,170,169
ENSMUSG00000005057,Sh2b2,0,0,0,0,0,0,0,0
ENSMUSG00000005069,Pex5,26,25,22,34,44,45,9,15
ENSMUSG00000005078,Jkamp,32,49,43,43,45,50,50,50
ENSMUSG00000005087,Cd44,107,116,131,141,121,108,104,89
ENSMUSG00000005089,Slc1a2,0,0,0,0,0,0,0,0
ENSMUSG00000005102,Eif2ak4,21,21,33,24,12,18,19,23
ENSMUSG00000005103,Wdr1,451,437,424,396,477,461,129,142
ENSMUSG00000005107,Slc2a9,11,12,5,10,7,3,3,3
